Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q1,44-45,Retail Trade,5230,
Job change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q4,44-45,Retail Trade,1713,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q1,44-45,Retail Trade,5426,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q1,44-45,Retail Trade,5687,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q1,44-45,Retail Trade,5601,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2021Q1,44-45,Retail Trade,5358,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q1,44-45,Retail Trade,5751,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q1,44-45,Retail Trade,5506,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q2,44-45,Retail Trade,7218,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q2,44-45,Retail Trade,7596,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q2,44-45,Retail Trade,7460,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q2,44-45,Retail Trade,7399,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q2,44-45,Retail Trade,5347,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q2,44-45,Retail Trade,6903,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q3,44-45,Retail Trade,7866,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q3,44-45,Retail Trade,8368,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q3,44-45,Retail Trade,7609,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q3,44-45,Retail Trade,7422,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q3,44-45,Retail Trade,7583,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q3,44-45,Retail Trade,7237,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q4,44-45,Retail Trade,9586,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q4,44-45,Retail Trade,8939,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q4,44-45,Retail Trade,9013,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q4,44-45,Retail Trade,8971,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q4,44-45,Retail Trade,8556,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q4,44-45,Retail Trade,8899,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q1,44-45,Retail Trade,7205,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q1,44-45,Retail Trade,7974,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q1,44-45,Retail Trade,7712,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q1,44-45,Retail Trade,7658,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q1,44-45,Retail Trade,10386,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q1,44-45,Retail Trade,7239,
Separations,Prince Georges WIA,Maryland Separations by Industry,2021Q1,44-45,Retail Trade,TBD,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q2,44-45,Retail Trade,7261,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q2,44-45,Retail Trade,7531,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q2,44-45,Retail Trade,7628,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q2,44-45,Retail Trade,7626,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q2,44-45,Retail Trade,7238,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q2,44-45,Retail Trade,6875,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q3,44-45,Retail Trade,8352,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q3,44-45,Retail Trade,8384,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q3,44-45,Retail Trade,8079,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q3,44-45,Retail Trade,9123,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q3,44-45,Retail Trade,8289,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q4,44-45,Retail Trade,8285,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q4,44-45,Retail Trade,8709,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q4,44-45,Retail Trade,8269,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q4,44-45,Retail Trade,8291,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q4,44-45,Retail Trade,8365,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q4,44-45,Retail Trade,8570,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q3,44-45,Retail Trade,7361,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q1,44-45,Retail Trade,12.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q1,44-45,Retail Trade,12.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q1,44-45,Retail Trade,11.7,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q1,44-45,Retail Trade,12.4,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q1,44-45,Retail Trade,13.5,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q1,44-45,Retail Trade,12.3,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2021Q1,44-45,Retail Trade,TBD,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q2,44-45,Retail Trade,10.3,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q2,44-45,Retail Trade,10.8,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q2,44-45,Retail Trade,10.8,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q2,44-45,Retail Trade,10.5,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q2,44-45,Retail Trade,10.5,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q2,44-45,Retail Trade,10.9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q3,44-45,Retail Trade,11.2,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q3,44-45,Retail Trade,11.3,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q3,44-45,Retail Trade,10.9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q3,44-45,Retail Trade,10.7,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q3,44-45,Retail Trade,11.2,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q4,44-45,Retail Trade,11.4,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q3,44-45,Retail Trade,10.4,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q4,44-45,Retail Trade,11.9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q4,44-45,Retail Trade,11.5,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q4,44-45,Retail Trade,14.2,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q4,44-45,Retail Trade,11.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q4,44-45,Retail Trade,TBD,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q1,44-45,Retail Trade,40289,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q1,44-45,Retail Trade,40870,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q1,44-45,Retail Trade,40958,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q1,44-45,Retail Trade,39769,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q1,44-45,Retail Trade,41164,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q1,44-45,Retail Trade,39770,
Workers,Prince Georges WIA,Maryland Workers by Industry,2021Q1,44-45,Retail Trade,37806,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q2,44-45,Retail Trade,38017,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q2,44-45,Retail Trade,39537,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q2,44-45,Retail Trade,39527,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q2,44-45,Retail Trade,39393,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q2,44-45,Retail Trade,38531,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q2,44-45,Retail Trade,35640,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q3,44-45,Retail Trade,38586,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q3,44-45,Retail Trade,39972,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q3,44-45,Retail Trade,39994,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q3,44-45,Retail Trade,38942,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q3,44-45,Retail Trade,38885,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q3,44-45,Retail Trade,34636,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q4,44-45,Retail Trade,39898,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q4,44-45,Retail Trade,38697,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q4,44-45,Retail Trade,39734,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q4,44-45,Retail Trade,38844,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q4,44-45,Retail Trade,38530,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q1,48-49,Transportation and Warehousing,4558,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q4,44-45,Retail Trade,36096,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q1,48-49,Transportation and Warehousing,4192,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q1,48-49,Transportation and Warehousing,4656,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q1,48-49,Transportation and Warehousing,4727,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q1,48-49,Transportation and Warehousing,4681,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q2,48-49,Transportation and Warehousing,4481,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q2,48-49,Transportation and Warehousing,4535,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q1,48-49,Transportation and Warehousing,4754,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q2,48-49,Transportation and Warehousing,4573,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q2,48-49,Transportation and Warehousing,4656,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q2,48-49,Transportation and Warehousing,4699,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q2,48-49,Transportation and Warehousing,4723,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q3,48-49,Transportation and Warehousing,4667,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q3,48-49,Transportation and Warehousing,4822,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q3,48-49,Transportation and Warehousing,4661,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q3,48-49,Transportation and Warehousing,4732,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q3,48-49,Transportation and Warehousing,5165,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q3,48-49,Transportation and Warehousing,5048,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q4,48-49,Transportation and Warehousing,4836,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q4,48-49,Transportation and Warehousing,4866,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q4,48-49,Transportation and Warehousing,4775,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q4,48-49,Transportation and Warehousing,5082,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q4,48-49,Transportation and Warehousing,5295,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q1,48-49,Transportation and Warehousing,-1403,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q4,48-49,Transportation and Warehousing,5114,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q1,48-49,Transportation and Warehousing,-771,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q1,48-49,Transportation and Warehousing,-806,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q1,48-49,Transportation and Warehousing,-1064,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q1,48-49,Transportation and Warehousing,-2207,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q1,48-49,Transportation and Warehousing,-1080,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q2,48-49,Transportation and Warehousing,-114,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q2,48-49,Transportation and Warehousing,-94,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q2,48-49,Transportation and Warehousing,53,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q2,48-49,Transportation and Warehousing,655,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q2,48-49,Transportation and Warehousing,-8,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q2,48-49,Transportation and Warehousing,-333,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q3,48-49,Transportation and Warehousing,121,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q3,48-49,Transportation and Warehousing,-27,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q3,48-49,Transportation and Warehousing,334,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q3,48-49,Transportation and Warehousing,302,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2015Q4,48-49,Transportation and Warehousing,570,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q3,48-49,Transportation and Warehousing,-78,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q3,48-49,Transportation and Warehousing,356,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2016Q4,48-49,Transportation and Warehousing,382,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2017Q4,48-49,Transportation and Warehousing,959,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2019Q4,48-49,Transportation and Warehousing,1890,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2020Q4,48-49,Transportation and Warehousing,528,
Job Change,Prince Georges WIA,Maryland Job Net Change by Industry,2018Q4,48-49,Transportation and Warehousing,1253,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q1,48-49,Transportation and Warehousing,1312,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q1,48-49,Transportation and Warehousing,1342,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q1,48-49,Transportation and Warehousing,1365,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2021Q1,48-49,Transportation and Warehousing,1806,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q1,48-49,Transportation and Warehousing,1893,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q1,48-49,Transportation and Warehousing,2363,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q1,48-49,Transportation and Warehousing,2281,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q2,48-49,Transportation and Warehousing,2026,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q2,48-49,Transportation and Warehousing,3195,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q2,48-49,Transportation and Warehousing,2685,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q2,48-49,Transportation and Warehousing,1972,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q2,48-49,Transportation and Warehousing,2614,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q2,48-49,Transportation and Warehousing,2427,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q3,48-49,Transportation and Warehousing,2146,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q3,48-49,Transportation and Warehousing,3080,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q3,48-49,Transportation and Warehousing,2461,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q3,48-49,Transportation and Warehousing,3792,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q3,48-49,Transportation and Warehousing,2974,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q3,48-49,Transportation and Warehousing,3490,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2015Q4,48-49,Transportation and Warehousing,3963,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2016Q4,48-49,Transportation and Warehousing,4447,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2017Q4,48-49,Transportation and Warehousing,4886,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2018Q4,48-49,Transportation and Warehousing,5362,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2019Q4,48-49,Transportation and Warehousing,6015,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q1,48-49,Transportation and Warehousing,2305,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q1,48-49,Transportation and Warehousing,2993,
New Hires,Prince Georges WIA,Maryland New Hires by Industry,2020Q4,48-49,Transportation and Warehousing,6161,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q1,48-49,Transportation and Warehousing,2592,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q1,48-49,Transportation and Warehousing,2868,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q1,48-49,Transportation and Warehousing,3537,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q1,48-49,Transportation and Warehousing,4748,
Separations,Prince Georges WIA,Maryland Separations by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q2,48-49,Transportation and Warehousing,2410,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q2,48-49,Transportation and Warehousing,2245,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q2,48-49,Transportation and Warehousing,2794,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q2,48-49,Transportation and Warehousing,2878,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q2,48-49,Transportation and Warehousing,3116,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q2,48-49,Transportation and Warehousing,2892,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q3,48-49,Transportation and Warehousing,2732,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q3,48-49,Transportation and Warehousing,2318,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q3,48-49,Transportation and Warehousing,2915,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q3,48-49,Transportation and Warehousing,3028,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q3,48-49,Transportation and Warehousing,3775,
Separations,Prince Georges WIA,Maryland Separations by Industry,2015Q4,48-49,Transportation and Warehousing,3767,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q3,48-49,Transportation and Warehousing,4027,
Separations,Prince Georges WIA,Maryland Separations by Industry,2016Q4,48-49,Transportation and Warehousing,4376,
Separations,Prince Georges WIA,Maryland Separations by Industry,2017Q4,48-49,Transportation and Warehousing,4285,
Separations,Prince Georges WIA,Maryland Separations by Industry,2018Q4,48-49,Transportation and Warehousing,4545,
Separations,Prince Georges WIA,Maryland Separations by Industry,2019Q4,48-49,Transportation and Warehousing,4448,
Separations,Prince Georges WIA,Maryland Separations by Industry,2020Q4,48-49,Transportation and Warehousing,6245,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q1,48-49,Transportation and Warehousing,8.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q1,48-49,Transportation and Warehousing,7.7,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q1,48-49,Transportation and Warehousing,8.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q1,48-49,Transportation and Warehousing,8.9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q1,48-49,Transportation and Warehousing,9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q2,48-49,Transportation and Warehousing,6.3,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q1,48-49,Transportation and Warehousing,9.7,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q2,48-49,Transportation and Warehousing,6.5,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q2,48-49,Transportation and Warehousing,6.4,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q2,48-49,Transportation and Warehousing,7,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q2,48-49,Transportation and Warehousing,9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q2,48-49,Transportation and Warehousing,7.9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q3,48-49,Transportation and Warehousing,6.9,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q3,48-49,Transportation and Warehousing,7.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q3,48-49,Transportation and Warehousing,7.1,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q3,48-49,Transportation and Warehousing,8.4,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q3,48-49,Transportation and Warehousing,7.6,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q3,48-49,Transportation and Warehousing,8.2,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2016Q4,48-49,Transportation and Warehousing,7.4,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2015Q4,48-49,Transportation and Warehousing,7.3,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2019Q4,48-49,Transportation and Warehousing,10,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2018Q4,48-49,Transportation and Warehousing,8.3,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2017Q4,48-49,Transportation and Warehousing,8.2,
Turnover,Prince Georges WIA,Maryland Turnover Rate by Industry,2020Q4,48-49,Transportation and Warehousing,TBD,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q1,48-49,Transportation and Warehousing,17769,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q1,48-49,Transportation and Warehousing,16688,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q1,48-49,Transportation and Warehousing,16970,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q1,48-49,Transportation and Warehousing,17629,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q1,48-49,Transportation and Warehousing,19228,
Workers,Prince Georges WIA,Maryland Workers by Industry,2021Q1,48-49,Transportation and Warehousing,18926,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q2,48-49,Transportation and Warehousing,16241,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q2,48-49,Transportation and Warehousing,16377,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q1,48-49,Transportation and Warehousing,20972,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q2,48-49,Transportation and Warehousing,16373,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q2,48-49,Transportation and Warehousing,16809,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q2,48-49,Transportation and Warehousing,18198,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q2,48-49,Transportation and Warehousing,18894,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q3,48-49,Transportation and Warehousing,16237,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q3,48-49,Transportation and Warehousing,16304,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q3,48-49,Transportation and Warehousing,16263,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q3,48-49,Transportation and Warehousing,18588,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q3,48-49,Transportation and Warehousing,17688,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q3,48-49,Transportation and Warehousing,18898,
Workers,Prince Georges WIA,Maryland Workers by Industry,2015Q4,48-49,Transportation and Warehousing,16401,
Workers,Prince Georges WIA,Maryland Workers by Industry,2016Q4,48-49,Transportation and Warehousing,16208,
Workers,Prince Georges WIA,Maryland Workers by Industry,2017Q4,48-49,Transportation and Warehousing,16602,
Workers,Prince Georges WIA,Maryland Workers by Industry,2018Q4,48-49,Transportation and Warehousing,17934,
Workers,Prince Georges WIA,Maryland Workers by Industry,2020Q4,48-49,Transportation and Warehousing,18391,
Workers,Prince Georges WIA,Maryland Workers by Industry,2019Q4,48-49,Transportation and Warehousing,19193,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q1,22,Utilities,7950,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q1,22,Utilities,7735,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q1,22,Utilities,9798,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q1,22,Utilities,8926,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q1,22,Utilities,9496,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q1,22,Utilities,9964,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2021Q1,22,Utilities,TBD,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q2,22,Utilities,7903,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q2,22,Utilities,7581,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q2,22,Utilities,7155,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q2,22,Utilities,7727,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q2,22,Utilities,7445,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q2,22,Utilities,7285,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q3,22,Utilities,7278,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2017Q3,22,Utilities,8097,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2016Q3,22,Utilities,7989,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2018Q3,22,Utilities,8326,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2019Q3,22,Utilities,8010,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2020Q3,22,Utilities,8077,
Earnings,Prince Georges WIA,Maryland Average Earnings by Industry,2015Q4,22,Utilities,8402,
