Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q3,48-49,Transportation and Warehousing,210,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q3,48-49,Transportation and Warehousing,292,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q3,48-49,Transportation and Warehousing,233,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q3,48-49,Transportation and Warehousing,228,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q4,48-49,Transportation and Warehousing,433,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q4,48-49,Transportation and Warehousing,472,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q4,48-49,Transportation and Warehousing,305,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q4,48-49,Transportation and Warehousing,251,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q4,48-49,Transportation and Warehousing,511,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q4,48-49,Transportation and Warehousing,362,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q1,48-49,Transportation and Warehousing,354,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q1,48-49,Transportation and Warehousing,269,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q1,48-49,Transportation and Warehousing,378,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q1,48-49,Transportation and Warehousing,339,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q1,48-49,Transportation and Warehousing,316,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q1,48-49,Transportation and Warehousing,220,
Separations,Frederick WIA,Maryland Separations by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q2,48-49,Transportation and Warehousing,247,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q2,48-49,Transportation and Warehousing,215,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q2,48-49,Transportation and Warehousing,215,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q2,48-49,Transportation and Warehousing,207,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q2,48-49,Transportation and Warehousing,205,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q2,48-49,Transportation and Warehousing,389,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q3,48-49,Transportation and Warehousing,226,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q3,48-49,Transportation and Warehousing,288,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q3,48-49,Transportation and Warehousing,280,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q3,48-49,Transportation and Warehousing,252,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q3,48-49,Transportation and Warehousing,245,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q3,48-49,Transportation and Warehousing,330,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q4,48-49,Transportation and Warehousing,364,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q4,48-49,Transportation and Warehousing,412,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q4,48-49,Transportation and Warehousing,446,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q4,48-49,Transportation and Warehousing,250,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q4,48-49,Transportation and Warehousing,345,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q4,48-49,Transportation and Warehousing,280,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q1,48-49,Transportation and Warehousing,11.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q1,48-49,Transportation and Warehousing,10.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q1,48-49,Transportation and Warehousing,11.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q1,48-49,Transportation and Warehousing,8.9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q1,48-49,Transportation and Warehousing,14.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q1,48-49,Transportation and Warehousing,10.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q2,48-49,Transportation and Warehousing,8.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q2,48-49,Transportation and Warehousing,9.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q2,48-49,Transportation and Warehousing,8.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q2,48-49,Transportation and Warehousing,9.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q2,48-49,Transportation and Warehousing,8.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q2,48-49,Transportation and Warehousing,11.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q3,48-49,Transportation and Warehousing,10.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q3,48-49,Transportation and Warehousing,11.5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q3,48-49,Transportation and Warehousing,10.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q3,48-49,Transportation and Warehousing,9.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q3,48-49,Transportation and Warehousing,9.1,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q3,48-49,Transportation and Warehousing,9.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q4,48-49,Transportation and Warehousing,10.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q4,48-49,Transportation and Warehousing,10.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q4,48-49,Transportation and Warehousing,9.3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q4,48-49,Transportation and Warehousing,TBD,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q4,48-49,Transportation and Warehousing,9.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q4,48-49,Transportation and Warehousing,11,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q1,48-49,Transportation and Warehousing,1450,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q1,48-49,Transportation and Warehousing,1544,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q1,48-49,Transportation and Warehousing,1487,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q1,48-49,Transportation and Warehousing,1457,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q1,48-49,Transportation and Warehousing,1398,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q1,48-49,Transportation and Warehousing,1212,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q2,48-49,Transportation and Warehousing,1264,
Workers,Frederick WIA,Maryland Workers by Industry,2021Q1,48-49,Transportation and Warehousing,1331,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q2,48-49,Transportation and Warehousing,1324,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q2,48-49,Transportation and Warehousing,1313,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q2,48-49,Transportation and Warehousing,1308,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q2,48-49,Transportation and Warehousing,1289,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q2,48-49,Transportation and Warehousing,1243,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q3,48-49,Transportation and Warehousing,1268,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q3,48-49,Transportation and Warehousing,1342,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q3,48-49,Transportation and Warehousing,1250,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q3,48-49,Transportation and Warehousing,1328,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q3,48-49,Transportation and Warehousing,1303,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q3,48-49,Transportation and Warehousing,1235,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q4,48-49,Transportation and Warehousing,1321,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q4,48-49,Transportation and Warehousing,1367,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q4,48-49,Transportation and Warehousing,1350,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q4,48-49,Transportation and Warehousing,1141,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q4,48-49,Transportation and Warehousing,1298,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q4,48-49,Transportation and Warehousing,1263,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q1,22,Utilities,8305,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q1,22,Utilities,9877,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q1,22,Utilities,8604,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q1,22,Utilities,10186,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q1,22,Utilities,9709,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q1,22,Utilities,9498,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2021Q1,22,Utilities,TBD,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q2,22,Utilities,6590,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q2,22,Utilities,7872,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q2,22,Utilities,7829,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q2,22,Utilities,6711,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q2,22,Utilities,7398,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q2,22,Utilities,7550,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q3,22,Utilities,7520,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q3,22,Utilities,7177,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q3,22,Utilities,8078,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q3,22,Utilities,7569,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q3,22,Utilities,7275,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q3,22,Utilities,8072,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q4,22,Utilities,7620,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q4,22,Utilities,7999,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q4,22,Utilities,8171,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q4,22,Utilities,7784,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q4,22,Utilities,8072,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q1,22,Utilities,0,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q4,22,Utilities,9226,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q1,22,Utilities,-1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q1,22,Utilities,-2,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q1,22,Utilities,-3,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q1,22,Utilities,3,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q1,22,Utilities,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2021Q1,22,Utilities,TBD,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q2,22,Utilities,4,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q2,22,Utilities,2,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q2,22,Utilities,11,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q3,22,Utilities,-1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q2,22,Utilities,6,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q2,22,Utilities,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q2,22,Utilities,-1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q3,22,Utilities,-3,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q3,22,Utilities,-6,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q3,22,Utilities,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q4,22,Utilities,3,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q3,22,Utilities,-5,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q3,22,Utilities,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q4,22,Utilities,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q4,22,Utilities,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q4,22,Utilities,2,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q4,22,Utilities,1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q4,22,Utilities,1,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q1,22,Utilities,3,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q1,22,Utilities,3,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q1,22,Utilities,3,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q1,22,Utilities,4,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q1,22,Utilities,0,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q1,22,Utilities,5,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q2,22,Utilities,13,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q2,22,Utilities,10,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q2,22,Utilities,6,
New Hires,Frederick WIA,Maryland New Hires by Industry,2021Q1,22,Utilities,4,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q2,22,Utilities,4,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q2,22,Utilities,4,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q2,22,Utilities,0,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q3,22,Utilities,0,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q3,22,Utilities,2,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q3,22,Utilities,3,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q3,22,Utilities,4,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q3,22,Utilities,6,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q3,22,Utilities,5,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q4,22,Utilities,5,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q4,22,Utilities,0,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q4,22,Utilities,3,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q4,22,Utilities,8,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q4,22,Utilities,2,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q1,22,Utilities,4,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q4,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q1,22,Utilities,5,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q1,22,Utilities,5,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q1,22,Utilities,4,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q1,22,Utilities,7,
Separations,Frederick WIA,Maryland Separations by Industry,2021Q1,22,Utilities,TBD,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q1,22,Utilities,3,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q2,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q2,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q2,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q2,22,Utilities,3,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q2,22,Utilities,5,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q3,22,Utilities,3,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q2,22,Utilities,4,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q3,22,Utilities,6,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q3,22,Utilities,4,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q3,22,Utilities,11,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q3,22,Utilities,11,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q3,22,Utilities,5,
Separations,Frederick WIA,Maryland Separations by Industry,2015Q4,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2016Q4,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2017Q4,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2018Q4,22,Utilities,0,
Separations,Frederick WIA,Maryland Separations by Industry,2020Q4,22,Utilities,3,
Separations,Frederick WIA,Maryland Separations by Industry,2019Q4,22,Utilities,9,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q1,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q1,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q1,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q1,22,Utilities,2.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q1,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q1,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q2,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q2,22,Utilities,3,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2021Q1,22,Utilities,TBD,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q2,22,Utilities,3.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q2,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q2,22,Utilities,3.6,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q2,22,Utilities,3.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q3,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q3,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q3,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q3,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q3,22,Utilities,4.7,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q3,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2017Q4,22,Utilities,4.4,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2015Q4,22,Utilities,0,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2016Q4,22,Utilities,2.5,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2019Q4,22,Utilities,2.8,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2020Q4,22,Utilities,TBD,
Turnover,Frederick WIA,Maryland Turnover Rate by Industry,2018Q4,22,Utilities,0,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q1,22,Utilities,102,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q1,22,Utilities,105,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q1,22,Utilities,105,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q1,22,Utilities,119,
Workers,Frederick WIA,Maryland Workers by Industry,2021Q1,22,Utilities,115,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q2,22,Utilities,101,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q1,22,Utilities,116,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q1,22,Utilities,119,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q2,22,Utilities,103,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q2,22,Utilities,105,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q2,22,Utilities,114,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q2,22,Utilities,122,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q2,22,Utilities,118,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q3,22,Utilities,103,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q3,22,Utilities,107,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q3,22,Utilities,115,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q3,22,Utilities,120,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q3,22,Utilities,137,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q3,22,Utilities,120,
Workers,Frederick WIA,Maryland Workers by Industry,2015Q4,22,Utilities,102,
Workers,Frederick WIA,Maryland Workers by Industry,2016Q4,22,Utilities,104,
Workers,Frederick WIA,Maryland Workers by Industry,2018Q4,22,Utilities,120,
Workers,Frederick WIA,Maryland Workers by Industry,2017Q4,22,Utilities,115,
Workers,Frederick WIA,Maryland Workers by Industry,2020Q4,22,Utilities,114,
Workers,Frederick WIA,Maryland Workers by Industry,2019Q4,22,Utilities,132,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q1,42,Wholesale Trade,5678,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q1,42,Wholesale Trade,5842,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q1,42,Wholesale Trade,6089,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q1,42,Wholesale Trade,6036,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q1,42,Wholesale Trade,6243,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q2,42,Wholesale Trade,5439,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q1,42,Wholesale Trade,6574,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q2,42,Wholesale Trade,5416,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2021Q1,42,Wholesale Trade,TBD,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q2,42,Wholesale Trade,5290,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q2,42,Wholesale Trade,5542,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q2,42,Wholesale Trade,5792,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q2,42,Wholesale Trade,5676,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q3,42,Wholesale Trade,5752,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q3,42,Wholesale Trade,5241,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q3,42,Wholesale Trade,5584,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q3,42,Wholesale Trade,5307,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q3,42,Wholesale Trade,5758,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q3,42,Wholesale Trade,6037,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2015Q4,42,Wholesale Trade,6351,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2018Q4,42,Wholesale Trade,6116,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2017Q4,42,Wholesale Trade,5776,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2016Q4,42,Wholesale Trade,5706,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2019Q4,42,Wholesale Trade,6422,
Earnings,Frederick WIA,Maryland Average Earnings by Industry,2020Q4,42,Wholesale Trade,7426,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q1,42,Wholesale Trade,18,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q1,42,Wholesale Trade,-65,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q1,42,Wholesale Trade,-30,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q1,42,Wholesale Trade,1,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q1,42,Wholesale Trade,47,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q1,42,Wholesale Trade,-42,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q2,42,Wholesale Trade,56,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2021Q1,42,Wholesale Trade,TBD,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q2,42,Wholesale Trade,-14,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q2,42,Wholesale Trade,40,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q2,42,Wholesale Trade,22,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q2,42,Wholesale Trade,38,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q2,42,Wholesale Trade,-76,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q3,42,Wholesale Trade,39,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q3,42,Wholesale Trade,71,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q3,42,Wholesale Trade,-33,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q3,42,Wholesale Trade,-41,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q3,42,Wholesale Trade,50,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2015Q4,42,Wholesale Trade,-33,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q3,42,Wholesale Trade,5,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2017Q4,42,Wholesale Trade,-17,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2016Q4,42,Wholesale Trade,-13,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2018Q4,42,Wholesale Trade,-5,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2019Q4,42,Wholesale Trade,0,
Job Change,Frederick WIA,Maryland Job Net Change by Industry,2020Q4,42,Wholesale Trade,-18,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q1,42,Wholesale Trade,282,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q1,42,Wholesale Trade,250,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q1,42,Wholesale Trade,320,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q1,42,Wholesale Trade,267,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q1,42,Wholesale Trade,290,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q2,42,Wholesale Trade,333,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q1,42,Wholesale Trade,279,
New Hires,Frederick WIA,Maryland New Hires by Industry,2021Q1,42,Wholesale Trade,248,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q2,42,Wholesale Trade,310,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q2,42,Wholesale Trade,318,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q2,42,Wholesale Trade,200,
New Hires,Frederick WIA,Maryland New Hires by Industry,2019Q2,42,Wholesale Trade,347,
New Hires,Frederick WIA,Maryland New Hires by Industry,2018Q2,42,Wholesale Trade,302,
New Hires,Frederick WIA,Maryland New Hires by Industry,2015Q3,42,Wholesale Trade,291,
New Hires,Frederick WIA,Maryland New Hires by Industry,2020Q3,42,Wholesale Trade,247,
New Hires,Frederick WIA,Maryland New Hires by Industry,2017Q3,42,Wholesale Trade,251,
New Hires,Frederick WIA,Maryland New Hires by Industry,2016Q3,42,Wholesale Trade,263,
