Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q1,53,Real Estate and Rental and Leasing,8.2,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q2,53,Real Estate and Rental and Leasing,6.6,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q2,53,Real Estate and Rental and Leasing,6.4,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q2,53,Real Estate and Rental and Leasing,7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q2,53,Real Estate and Rental and Leasing,6.7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q2,53,Real Estate and Rental and Leasing,6.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q3,53,Real Estate and Rental and Leasing,7.2,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q3,53,Real Estate and Rental and Leasing,7.4,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q3,53,Real Estate and Rental and Leasing,7.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q3,53,Real Estate and Rental and Leasing,6.4,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q3,53,Real Estate and Rental and Leasing,7.7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q3,53,Real Estate and Rental and Leasing,8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q4,53,Real Estate and Rental and Leasing,7.2,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q4,53,Real Estate and Rental and Leasing,6.7,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q4,53,Real Estate and Rental and Leasing,6.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q4,53,Real Estate and Rental and Leasing,TBD,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q4,53,Real Estate and Rental and Leasing,8,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q1,53,Real Estate and Rental and Leasing,7746,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q1,53,Real Estate and Rental and Leasing,7155,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q1,53,Real Estate and Rental and Leasing,7914,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q1,53,Real Estate and Rental and Leasing,7817,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q1,53,Real Estate and Rental and Leasing,7114,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q1,53,Real Estate and Rental and Leasing,7296,
Workers,Baltimore County WIA,Maryland Workers by Industry,2021Q1,53,Real Estate and Rental and Leasing,6501,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q2,53,Real Estate and Rental and Leasing,8029,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q2,53,Real Estate and Rental and Leasing,7774,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q2,53,Real Estate and Rental and Leasing,7843,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q2,53,Real Estate and Rental and Leasing,7079,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q2,53,Real Estate and Rental and Leasing,7135,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q2,53,Real Estate and Rental and Leasing,7325,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q3,53,Real Estate and Rental and Leasing,8299,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q3,53,Real Estate and Rental and Leasing,7931,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q3,53,Real Estate and Rental and Leasing,7231,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q3,53,Real Estate and Rental and Leasing,7435,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q3,53,Real Estate and Rental and Leasing,6722,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q3,53,Real Estate and Rental and Leasing,7908,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q4,53,Real Estate and Rental and Leasing,8350,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q4,53,Real Estate and Rental and Leasing,7920,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q4,53,Real Estate and Rental and Leasing,7186,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q4,53,Real Estate and Rental and Leasing,7961,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q4,53,Real Estate and Rental and Leasing,7369,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q4,53,Real Estate and Rental and Leasing,6638,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q1,44-45,Retail Trade,2658,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q1,44-45,Retail Trade,2843,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q1,44-45,Retail Trade,2617,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q1,44-45,Retail Trade,2897,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q1,44-45,Retail Trade,2959,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2021Q1,44-45,Retail Trade,TBD,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q1,44-45,Retail Trade,3361,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q2,44-45,Retail Trade,2737,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q2,44-45,Retail Trade,2840,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q2,44-45,Retail Trade,2849,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q2,44-45,Retail Trade,2955,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q2,44-45,Retail Trade,3036,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q2,44-45,Retail Trade,2886,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q3,44-45,Retail Trade,2798,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q3,44-45,Retail Trade,2956,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q3,44-45,Retail Trade,2877,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q3,44-45,Retail Trade,2946,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q3,44-45,Retail Trade,3033,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q3,44-45,Retail Trade,3281,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q4,44-45,Retail Trade,2915,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q4,44-45,Retail Trade,2955,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q4,44-45,Retail Trade,2990,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q4,44-45,Retail Trade,3049,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q4,44-45,Retail Trade,3203,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q4,44-45,Retail Trade,3503,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q1,44-45,Retail Trade,-2895,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q1,44-45,Retail Trade,-2515,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q1,44-45,Retail Trade,-2234,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q1,44-45,Retail Trade,-1785,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q1,44-45,Retail Trade,-1972,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q1,44-45,Retail Trade,-4166,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2021Q1,44-45,Retail Trade,TBD,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q2,44-45,Retail Trade,556,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q2,44-45,Retail Trade,459,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q2,44-45,Retail Trade,216,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q2,44-45,Retail Trade,436,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q2,44-45,Retail Trade,133,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q2,44-45,Retail Trade,-1223,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q3,44-45,Retail Trade,-227,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q3,44-45,Retail Trade,-231,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q3,44-45,Retail Trade,-573,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q3,44-45,Retail Trade,-205,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q3,44-45,Retail Trade,-393,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q3,44-45,Retail Trade,1500,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q4,44-45,Retail Trade,1532,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q4,44-45,Retail Trade,1009,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q4,44-45,Retail Trade,2065,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q4,44-45,Retail Trade,1188,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q4,44-45,Retail Trade,1516,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q1,44-45,Retail Trade,6021,
Job change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q4,44-45,Retail Trade,1135,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q1,44-45,Retail Trade,5890,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q1,44-45,Retail Trade,6497,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q1,44-45,Retail Trade,6645,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q1,44-45,Retail Trade,6353,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q1,44-45,Retail Trade,6714,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2021Q1,44-45,Retail Trade,6165,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q2,44-45,Retail Trade,8809,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q2,44-45,Retail Trade,9116,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q2,44-45,Retail Trade,8633,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q2,44-45,Retail Trade,8555,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q2,44-45,Retail Trade,6711,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q2,44-45,Retail Trade,8593,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q3,44-45,Retail Trade,9820,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q3,44-45,Retail Trade,9412,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q3,44-45,Retail Trade,8809,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q3,44-45,Retail Trade,8631,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q3,44-45,Retail Trade,8595,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q3,44-45,Retail Trade,8622,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q4,44-45,Retail Trade,10990,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q4,44-45,Retail Trade,11061,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q4,44-45,Retail Trade,12385,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q4,44-45,Retail Trade,10401,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q4,44-45,Retail Trade,11048,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q4,44-45,Retail Trade,10953,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q1,44-45,Retail Trade,9529,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q1,44-45,Retail Trade,8955,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q1,44-45,Retail Trade,9337,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q1,44-45,Retail Trade,8921,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q1,44-45,Retail Trade,9054,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q1,44-45,Retail Trade,11490,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q2,44-45,Retail Trade,9181,
Separations,Baltimore County WIA,Maryland Separations by Industry,2021Q1,44-45,Retail Trade,TBD,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q2,44-45,Retail Trade,9105,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q2,44-45,Retail Trade,8936,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q2,44-45,Retail Trade,9422,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q2,44-45,Retail Trade,9140,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q2,44-45,Retail Trade,8538,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q3,44-45,Retail Trade,10296,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q3,44-45,Retail Trade,9656,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q3,44-45,Retail Trade,11165,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q3,44-45,Retail Trade,9527,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q3,44-45,Retail Trade,8690,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q4,44-45,Retail Trade,11919,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q4,44-45,Retail Trade,10961,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q4,44-45,Retail Trade,10390,
Separations,Baltimore County WIA,Maryland Separations by Industry,2018Q4,44-45,Retail Trade,10183,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q4,44-45,Retail Trade,10475,
Separations,Baltimore County WIA,Maryland Separations by Industry,2020Q4,44-45,Retail Trade,11252,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q1,44-45,Retail Trade,12.1,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q1,44-45,Retail Trade,13,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q1,44-45,Retail Trade,11.6,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q1,44-45,Retail Trade,12.1,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q1,44-45,Retail Trade,11.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2021Q1,44-45,Retail Trade,TBD,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q1,44-45,Retail Trade,11.9,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q2,44-45,Retail Trade,9.9,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q2,44-45,Retail Trade,10.3,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q2,44-45,Retail Trade,10.1,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q2,44-45,Retail Trade,10.2,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q2,44-45,Retail Trade,10.3,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q3,44-45,Retail Trade,11.2,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q2,44-45,Retail Trade,10.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q3,44-45,Retail Trade,10.9,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q3,44-45,Retail Trade,10.6,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q3,44-45,Retail Trade,11,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q3,44-45,Retail Trade,11,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q3,44-45,Retail Trade,10.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q4,44-45,Retail Trade,11.5,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2015Q4,44-45,Retail Trade,10.8,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2017Q4,44-45,Retail Trade,10.9,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2018Q4,44-45,Retail Trade,11,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2019Q4,44-45,Retail Trade,13.1,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2020Q4,44-45,Retail Trade,TBD,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q1,44-45,Retail Trade,52748,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q1,44-45,Retail Trade,52186,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q1,44-45,Retail Trade,49437,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q1,44-45,Retail Trade,50535,
Turnover,Baltimore County WIA,Maryland Turnover Rate by Industry,2016Q4,53,Real Estate and Rental and Leasing,6.8,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q1,44-45,Retail Trade,48364,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q1,44-45,Retail Trade,48248,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q2,44-45,Retail Trade,49913,
Workers,Baltimore County WIA,Maryland Workers by Industry,2021Q1,44-45,Retail Trade,45064,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q2,44-45,Retail Trade,49811,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q2,44-45,Retail Trade,48139,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q2,44-45,Retail Trade,47693,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q2,44-45,Retail Trade,43756,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q2,44-45,Retail Trade,46316,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q3,44-45,Retail Trade,50261,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q3,44-45,Retail Trade,50401,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q3,44-45,Retail Trade,48351,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q3,44-45,Retail Trade,47425,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q3,44-45,Retail Trade,46497,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q3,44-45,Retail Trade,42520,
Workers,Baltimore County WIA,Maryland Workers by Industry,2015Q4,44-45,Retail Trade,50212,
Workers,Baltimore County WIA,Maryland Workers by Industry,2016Q4,44-45,Retail Trade,49678,
Workers,Baltimore County WIA,Maryland Workers by Industry,2017Q4,44-45,Retail Trade,48002,
Workers,Baltimore County WIA,Maryland Workers by Industry,2018Q4,44-45,Retail Trade,47097,
Workers,Baltimore County WIA,Maryland Workers by Industry,2019Q4,44-45,Retail Trade,46757,
Workers,Baltimore County WIA,Maryland Workers by Industry,2020Q4,44-45,Retail Trade,44066,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q1,48-49,Transportation and Warehousing,3549,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q1,48-49,Transportation and Warehousing,3574,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q1,48-49,Transportation and Warehousing,5880,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q1,48-49,Transportation and Warehousing,5601,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q1,48-49,Transportation and Warehousing,6460,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q1,48-49,Transportation and Warehousing,5784,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q2,48-49,Transportation and Warehousing,3838,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q2,48-49,Transportation and Warehousing,3724,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q2,48-49,Transportation and Warehousing,6350,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q2,48-49,Transportation and Warehousing,5773,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q2,48-49,Transportation and Warehousing,5355,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q3,48-49,Transportation and Warehousing,3704,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q3,48-49,Transportation and Warehousing,5780,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q3,48-49,Transportation and Warehousing,5858,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q3,48-49,Transportation and Warehousing,5383,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q3,48-49,Transportation and Warehousing,5806,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2015Q4,48-49,Transportation and Warehousing,4405,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q4,48-49,Transportation and Warehousing,4084,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2017Q4,48-49,Transportation and Warehousing,5832,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2018Q4,48-49,Transportation and Warehousing,6046,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q4,48-49,Transportation and Warehousing,5664,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2020Q4,48-49,Transportation and Warehousing,5291,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q1,48-49,Transportation and Warehousing,-383,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q1,48-49,Transportation and Warehousing,-693,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q1,48-49,Transportation and Warehousing,-522,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q1,48-49,Transportation and Warehousing,-428,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q1,48-49,Transportation and Warehousing,-1492,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q1,48-49,Transportation and Warehousing,-1546,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q2,48-49,Transportation and Warehousing,225,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q2,48-49,Transportation and Warehousing,307,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2021Q1,48-49,Transportation and Warehousing,TBD,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q2,48-49,Transportation and Warehousing,457,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q2,48-49,Transportation and Warehousing,178,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q2,48-49,Transportation and Warehousing,888,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q2,48-49,Transportation and Warehousing,2035,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q3,48-49,Transportation and Warehousing,165,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q3,48-49,Transportation and Warehousing,275,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q3,48-49,Transportation and Warehousing,332,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q3,48-49,Transportation and Warehousing,245,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q3,48-49,Transportation and Warehousing,449,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2020Q3,48-49,Transportation and Warehousing,520,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2016Q3,48-49,Transportation and Warehousing,3896,
Separations,Baltimore County WIA,Maryland Separations by Industry,2019Q3,44-45,Retail Trade,9487,
Earnings,Baltimore County WIA,Maryland Average Earnings by Industry,2019Q2,48-49,Transportation and Warehousing,5642,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2015Q4,48-49,Transportation and Warehousing,6,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2017Q4,48-49,Transportation and Warehousing,386,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2019Q4,48-49,Transportation and Warehousing,1838,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2016Q4,48-49,Transportation and Warehousing,260,
Job Change,Baltimore County WIA,Maryland Job Net Change by Industry,2018Q4,48-49,Transportation and Warehousing,2074,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q1,48-49,Transportation and Warehousing,774,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q1,48-49,Transportation and Warehousing,1374,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q1,48-49,Transportation and Warehousing,1092,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q1,48-49,Transportation and Warehousing,1574,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q1,48-49,Transportation and Warehousing,2701,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2021Q1,48-49,Transportation and Warehousing,2937,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q2,48-49,Transportation and Warehousing,1102,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q2,48-49,Transportation and Warehousing,1768,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q2,48-49,Transportation and Warehousing,1181,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q2,48-49,Transportation and Warehousing,1673,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q2,48-49,Transportation and Warehousing,2984,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q2,48-49,Transportation and Warehousing,6320,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q3,48-49,Transportation and Warehousing,1180,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q3,48-49,Transportation and Warehousing,1450,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q3,48-49,Transportation and Warehousing,1805,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q3,48-49,Transportation and Warehousing,1914,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q3,48-49,Transportation and Warehousing,3734,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q3,48-49,Transportation and Warehousing,5573,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2015Q4,48-49,Transportation and Warehousing,2146,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2016Q4,48-49,Transportation and Warehousing,2585,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2017Q4,48-49,Transportation and Warehousing,3102,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2018Q4,48-49,Transportation and Warehousing,4690,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2019Q4,48-49,Transportation and Warehousing,6823,
New Hires,Baltimore County WIA,Maryland New Hires by Industry,2020Q4,48-49,Transportation and Warehousing,9204,
Separations,Baltimore County WIA,Maryland Separations by Industry,2015Q1,48-49,Transportation and Warehousing,1684,
Separations,Baltimore County WIA,Maryland Separations by Industry,2017Q1,48-49,Transportation and Warehousing,1780,
Separations,Baltimore County WIA,Maryland Separations by Industry,2016Q1,48-49,Transportation and Warehousing,1246,
