Measure,Location,Indicator,Time,Indicator_Status,Indicator_Value,Amount,Unemployment_Rate
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q1,92,Public Administration,1427,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q1,92,Public Administration,978,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q2,92,Public Administration,3366,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q1,92,Public Administration,1081,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q1,92,Public Administration,2314,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,92,Public Administration,1239,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2021Q1,92,Public Administration,1053,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,92,Public Administration,1920,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,92,Public Administration,1655,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,92,Public Administration,2035,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,92,Public Administration,1144,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,92,Public Administration,1442,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,92,Public Administration,1302,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,92,Public Administration,1313,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,92,Public Administration,1617,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,92,Public Administration,3419,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,92,Public Administration,1095,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q3,92,Public Administration,1059,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,92,Public Administration,1571,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,92,Public Administration,1454,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q4,92,Public Administration,938,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,92,Public Administration,1187,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,92,Public Administration,1379,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,92,Public Administration,1574,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,92,Public Administration,1147,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,92,Public Administration,1193,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,92,Public Administration,1210,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,92,Public Administration,1874,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,92,Public Administration,2499,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,92,Public Administration,3808,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q2,92,Public Administration,1302,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,92,Public Administration,2224,
Separations,Baltimore City WIA,Maryland Separations by Industry,2021Q1,92,Public Administration,TBD,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,92,Public Administration,1617,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q2,92,Public Administration,1554,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q3,92,Public Administration,1688,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q2,92,Public Administration,2176,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q3,92,Public Administration,1988,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q3,92,Public Administration,1692,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q3,92,Public Administration,2388,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q3,92,Public Administration,1792,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q3,92,Public Administration,1381,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q4,92,Public Administration,2702,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q4,92,Public Administration,1441,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q4,92,Public Administration,2915,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q4,92,Public Administration,1349,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q4,92,Public Administration,1190,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q4,92,Public Administration,1468,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q1,92,Public Administration,3.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q1,92,Public Administration,2.9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q1,92,Public Administration,3.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q1,92,Public Administration,3.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q1,92,Public Administration,3.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q1,92,Public Administration,3.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2021Q1,92,Public Administration,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q2,92,Public Administration,3.5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q2,92,Public Administration,3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q2,92,Public Administration,3.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q2,92,Public Administration,3.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q2,92,Public Administration,3.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q2,92,Public Administration,3.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q3,92,Public Administration,3.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q3,92,Public Administration,3.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q3,92,Public Administration,3.5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q3,92,Public Administration,3.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q3,92,Public Administration,3.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q3,92,Public Administration,2.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q4,92,Public Administration,3.5,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q4,92,Public Administration,3.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q4,92,Public Administration,3.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q4,92,Public Administration,4.3,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q4,92,Public Administration,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q4,92,Public Administration,3.3,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q1,92,Public Administration,34229,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q1,92,Public Administration,32502,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q1,92,Public Administration,33241,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q1,92,Public Administration,32553,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q1,92,Public Administration,32257,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q1,92,Public Administration,32703,
Workers,Baltimore City WIA,Maryland Workers by Industry,2021Q1,92,Public Administration,32938,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q2,92,Public Administration,34043,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q2,92,Public Administration,33122,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q2,92,Public Administration,32393,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q2,92,Public Administration,32157,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q2,92,Public Administration,32616,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q2,92,Public Administration,32240,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q3,92,Public Administration,32239,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q3,92,Public Administration,33073,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q3,92,Public Administration,33836,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q3,92,Public Administration,32472,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q3,92,Public Administration,32718,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q4,92,Public Administration,33405,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q3,92,Public Administration,32826,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q4,92,Public Administration,32726,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q4,92,Public Administration,32085,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q4,92,Public Administration,33652,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q4,92,Public Administration,32707,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q4,92,Public Administration,32778,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q1,53,Real Estate and Rental and Leasing,5436,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q1,53,Real Estate and Rental and Leasing,5757,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q1,53,Real Estate and Rental and Leasing,6035,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q1,53,Real Estate and Rental and Leasing,6218,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q1,53,Real Estate and Rental and Leasing,6032,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q1,53,Real Estate and Rental and Leasing,6513,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2021Q1,53,Real Estate and Rental and Leasing,TBD,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q2,53,Real Estate and Rental and Leasing,4685,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q2,53,Real Estate and Rental and Leasing,4846,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q2,53,Real Estate and Rental and Leasing,5247,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q2,53,Real Estate and Rental and Leasing,5329,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q2,53,Real Estate and Rental and Leasing,5384,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q2,53,Real Estate and Rental and Leasing,5383,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q3,53,Real Estate and Rental and Leasing,4518,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q3,53,Real Estate and Rental and Leasing,5608,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q3,53,Real Estate and Rental and Leasing,5121,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q3,53,Real Estate and Rental and Leasing,5482,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q3,53,Real Estate and Rental and Leasing,5252,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q4,53,Real Estate and Rental and Leasing,5108,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q4,53,Real Estate and Rental and Leasing,5420,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q4,53,Real Estate and Rental and Leasing,5517,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q4,53,Real Estate and Rental and Leasing,5398,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q4,53,Real Estate and Rental and Leasing,6339,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q4,53,Real Estate and Rental and Leasing,5889,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q1,53,Real Estate and Rental and Leasing,62,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q1,53,Real Estate and Rental and Leasing,140,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q1,53,Real Estate and Rental and Leasing,-69,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q1,53,Real Estate and Rental and Leasing,161,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q1,53,Real Estate and Rental and Leasing,90,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q1,53,Real Estate and Rental and Leasing,-283,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2021Q1,53,Real Estate and Rental and Leasing,TBD,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q3,53,Real Estate and Rental and Leasing,5079,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q2,53,Real Estate and Rental and Leasing,215,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q2,53,Real Estate and Rental and Leasing,172,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q2,53,Real Estate and Rental and Leasing,-73,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q2,53,Real Estate and Rental and Leasing,830,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q2,53,Real Estate and Rental and Leasing,-110,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q2,53,Real Estate and Rental and Leasing,-259,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q3,53,Real Estate and Rental and Leasing,55,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q3,53,Real Estate and Rental and Leasing,-60,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q3,53,Real Estate and Rental and Leasing,215,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q3,53,Real Estate and Rental and Leasing,-53,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q3,53,Real Estate and Rental and Leasing,-106,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2015Q4,53,Real Estate and Rental and Leasing,30,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q4,53,Real Estate and Rental and Leasing,202,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2017Q4,53,Real Estate and Rental and Leasing,-1297,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2019Q4,53,Real Estate and Rental and Leasing,-35,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2020Q4,53,Real Estate and Rental and Leasing,-94,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q1,53,Real Estate and Rental and Leasing,605,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q1,53,Real Estate and Rental and Leasing,759,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2016Q3,53,Real Estate and Rental and Leasing,43,
Job Change,Baltimore City WIA,Maryland Job Net Change by Industry,2018Q4,53,Real Estate and Rental and Leasing,267,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q1,53,Real Estate and Rental and Leasing,999,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q1,53,Real Estate and Rental and Leasing,543,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q1,53,Real Estate and Rental and Leasing,685,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q1,53,Real Estate and Rental and Leasing,534,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q2,53,Real Estate and Rental and Leasing,802,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2021Q1,53,Real Estate and Rental and Leasing,425,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q2,53,Real Estate and Rental and Leasing,842,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q2,53,Real Estate and Rental and Leasing,1792,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q2,53,Real Estate and Rental and Leasing,739,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q2,53,Real Estate and Rental and Leasing,668,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q3,53,Real Estate and Rental and Leasing,731,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q2,53,Real Estate and Rental and Leasing,331,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q3,53,Real Estate and Rental and Leasing,886,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q3,53,Real Estate and Rental and Leasing,2503,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q3,53,Real Estate and Rental and Leasing,721,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q3,53,Real Estate and Rental and Leasing,591,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q3,53,Real Estate and Rental and Leasing,438,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2016Q4,53,Real Estate and Rental and Leasing,929,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2015Q4,53,Real Estate and Rental and Leasing,757,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2017Q4,53,Real Estate and Rental and Leasing,899,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2018Q4,53,Real Estate and Rental and Leasing,885,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q1,53,Real Estate and Rental and Leasing,622,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q1,53,Real Estate and Rental and Leasing,676,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q1,53,Real Estate and Rental and Leasing,928,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q1,53,Real Estate and Rental and Leasing,599,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q1,53,Real Estate and Rental and Leasing,828,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q1,53,Real Estate and Rental and Leasing,891,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q2,53,Real Estate and Rental and Leasing,716,
Separations,Baltimore City WIA,Maryland Separations by Industry,2021Q1,53,Real Estate and Rental and Leasing,TBD,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q2,53,Real Estate and Rental and Leasing,966,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q2,53,Real Estate and Rental and Leasing,1072,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2019Q4,53,Real Estate and Rental and Leasing,594,
New Hires,Baltimore City WIA,Maryland New Hires by Industry,2020Q4,53,Real Estate and Rental and Leasing,509,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q2,53,Real Estate and Rental and Leasing,779,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q2,53,Real Estate and Rental and Leasing,845,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q2,53,Real Estate and Rental and Leasing,657,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q3,53,Real Estate and Rental and Leasing,744,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q3,53,Real Estate and Rental and Leasing,2376,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q3,53,Real Estate and Rental and Leasing,695,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q3,53,Real Estate and Rental and Leasing,830,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q3,53,Real Estate and Rental and Leasing,899,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q3,53,Real Estate and Rental and Leasing,612,
Separations,Baltimore City WIA,Maryland Separations by Industry,2015Q4,53,Real Estate and Rental and Leasing,847,
Separations,Baltimore City WIA,Maryland Separations by Industry,2017Q4,53,Real Estate and Rental and Leasing,2329,
Separations,Baltimore City WIA,Maryland Separations by Industry,2016Q4,53,Real Estate and Rental and Leasing,856,
Separations,Baltimore City WIA,Maryland Separations by Industry,2018Q4,53,Real Estate and Rental and Leasing,834,
Separations,Baltimore City WIA,Maryland Separations by Industry,2019Q4,53,Real Estate and Rental and Leasing,754,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q1,53,Real Estate and Rental and Leasing,9.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q1,53,Real Estate and Rental and Leasing,9.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q1,53,Real Estate and Rental and Leasing,8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q1,53,Real Estate and Rental and Leasing,11.4,
Separations,Baltimore City WIA,Maryland Separations by Industry,2020Q4,53,Real Estate and Rental and Leasing,697,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q1,53,Real Estate and Rental and Leasing,10.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q1,53,Real Estate and Rental and Leasing,8.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q2,53,Real Estate and Rental and Leasing,7.6,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2021Q1,53,Real Estate and Rental and Leasing,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q2,53,Real Estate and Rental and Leasing,10,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q2,53,Real Estate and Rental and Leasing,8.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q2,53,Real Estate and Rental and Leasing,9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q2,53,Real Estate and Rental and Leasing,8.2,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q2,53,Real Estate and Rental and Leasing,7.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q3,53,Real Estate and Rental and Leasing,8.9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q3,53,Real Estate and Rental and Leasing,9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q3,53,Real Estate and Rental and Leasing,15.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q3,53,Real Estate and Rental and Leasing,8.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q3,53,Real Estate and Rental and Leasing,7.1,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q3,53,Real Estate and Rental and Leasing,8.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2015Q4,53,Real Estate and Rental and Leasing,7.9,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2016Q4,53,Real Estate and Rental and Leasing,9.4,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2017Q4,53,Real Estate and Rental and Leasing,9.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2020Q4,53,Real Estate and Rental and Leasing,TBD,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2018Q4,53,Real Estate and Rental and Leasing,7.8,
Turnover,Baltimore City WIA,Maryland Turnover Rate by Industry,2019Q4,53,Real Estate and Rental and Leasing,9.9,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q1,53,Real Estate and Rental and Leasing,5289,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q1,53,Real Estate and Rental and Leasing,5645,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q1,53,Real Estate and Rental and Leasing,6410,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q1,53,Real Estate and Rental and Leasing,5823,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q1,53,Real Estate and Rental and Leasing,6151,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q1,53,Real Estate and Rental and Leasing,5679,
Workers,Baltimore City WIA,Maryland Workers by Industry,2021Q1,53,Real Estate and Rental and Leasing,5036,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q2,53,Real Estate and Rental and Leasing,5280,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q2,53,Real Estate and Rental and Leasing,5756,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q2,53,Real Estate and Rental and Leasing,6564,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q2,53,Real Estate and Rental and Leasing,5770,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q2,53,Real Estate and Rental and Leasing,5875,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q2,53,Real Estate and Rental and Leasing,5415,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q3,53,Real Estate and Rental and Leasing,5461,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q3,53,Real Estate and Rental and Leasing,5952,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q3,53,Real Estate and Rental and Leasing,7448,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q3,53,Real Estate and Rental and Leasing,5714,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q3,53,Real Estate and Rental and Leasing,5816,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q3,53,Real Estate and Rental and Leasing,5208,
Workers,Baltimore City WIA,Maryland Workers by Industry,2016Q4,53,Real Estate and Rental and Leasing,6012,
Workers,Baltimore City WIA,Maryland Workers by Industry,2017Q4,53,Real Estate and Rental and Leasing,7680,
Workers,Baltimore City WIA,Maryland Workers by Industry,2015Q4,53,Real Estate and Rental and Leasing,5513,
Workers,Baltimore City WIA,Maryland Workers by Industry,2018Q4,53,Real Estate and Rental and Leasing,5671,
Workers,Baltimore City WIA,Maryland Workers by Industry,2019Q4,53,Real Estate and Rental and Leasing,5704,
Workers,Baltimore City WIA,Maryland Workers by Industry,2020Q4,53,Real Estate and Rental and Leasing,5098,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q1,44-45,Retail Trade,2495,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q1,44-45,Retail Trade,2632,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q1,44-45,Retail Trade,2477,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q1,44-45,Retail Trade,2740,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q1,44-45,Retail Trade,2823,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q1,44-45,Retail Trade,2935,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q2,44-45,Retail Trade,2589,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q2,44-45,Retail Trade,2593,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2021Q1,44-45,Retail Trade,TBD,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q2,44-45,Retail Trade,2659,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q2,44-45,Retail Trade,2741,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q2,44-45,Retail Trade,2861,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q3,44-45,Retail Trade,2761,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q3,44-45,Retail Trade,2733,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q3,44-45,Retail Trade,2651,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q3,44-45,Retail Trade,2729,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2019Q3,44-45,Retail Trade,2837,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2020Q3,44-45,Retail Trade,3204,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2015Q4,44-45,Retail Trade,2805,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2016Q4,44-45,Retail Trade,2726,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2017Q4,44-45,Retail Trade,2713,
Earnings,Baltimore City WIA,Maryland Average Earnings by Industry,2018Q4,44-45,Retail Trade,2789,
